Unnamed: 0,Date,User,Tweet,Location,ppt
111,2023-03-26 17:27:24+00:00,DNadhine,"Duet Prabowo-Ganjar juga terhambat oleh status Gerindra-PKB yang telah resmi mengusung Prabowo-Cak Imin.capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Pastinya Prabowo
Lebih Mending Prabowo

@prabowo @gerindra",Tangerang,"['duet', 'prabowo-ganjar', 'hambat', 'status', 'gerindra-pkb', 'resmi', 'usung', 'prabowo-cak', 'imin', 'capres2024', 'pemilu2024', 'dekade08', 'terusmajubersamaprabowo', 'mendingprabowo', 'pasti', 'prabowo', 'lebih', 'mending', 'prabowo', 'prabowo', 'gerindra']"
112,2023-03-26 17:26:47+00:00,NaunaRina,"Pengamat Politik Universitas Bakrie: Duet Prabowo-Ganjar, Ideal namun Rumit.capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Pastinya Prabowo
Lebih Mending Prabowo

@prabowo @gerindra",Tangerang,"['amat', 'politik', 'universitas', 'bakrie', 'duet', 'prabowo-ganjar', 'ideal', 'rumit', 'capres2024', 'pemilu2024', 'dekade08', 'terusmajubersamaprabowo', 'mendingprabowo', 'pasti', 'prabowo', 'lebih', 'mending', 'prabowo', 'prabowo', 'gerindra']"
113,2023-03-26 17:23:05+00:00,Julian_VIV,Pengen debat sama keluargaku yang pro ganjar 😁,"Sumatera Utara, Indonesia","['ken', 'debat', 'sama', 'keluarga', 'pro', 'ganjar']"
114,2023-03-26 17:22:30+00:00,AdindaKeyla9,"Kata Noel, duet Prabowo-Ganjar sudah sesuai dengan harapan publik.capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Pastinya Prabowo
Lebih Mending Prabowo

@prabowo @gerindra",jakarta,"['kata', 'noel', 'duet', 'prabowo-ganjar', 'sesuai', 'harap', 'publik', 'capres2024', 'pemilu2024', 'dekade08', 'terusmajubersamaprabowo', 'mendingprabowo', 'pasti', 'prabowo', 'lebih', 'mending', 'prabowo', 'prabowo', 'gerindra']"
115,2023-03-26 17:22:10+00:00,gabongoku,"Penolakan PDIP &amp; Pak Ganjar Pranowo serta ada diksi mereka melakukan itu untuk menghindari skenario brutal , ada yg bilang menjaga faktor keamanan. 
Pemerintah, BIN, TNI &amp; POLRI selemah itukah? Aneh banget ya, aparat kita begitu lemah sehingga GA BISA menjaga keamanan negara?","DKI Jakarta, Indonesia","['tolak', 'pdip', 'amp', 'pak', 'ganjar', 'pranowo', 'diksi', 'laku', 'hindar', 'skenario', 'brutal', 'yg', 'bilang', 'jaga', 'faktor', 'aman', 'perintah', 'bin', 'tni', 'amp', 'polri', 'lemah', 'itu', 'aneh', 'banget', 'ya', 'aparat', 'lemah', 'ga', 'bisa', 'jaga', 'aman', 'negara']"
116,2023-03-26 17:21:42+00:00,ptr_wardani,"Relawan: Prabowo-Ganjar Duet Maut, sedangkan Muhaimin Enggak Punya Elektabilitas.capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Pastinya Prabowo
Lebih Mending Prabowo

@prabowo @gerindra",bogor,"['rawan', 'prabowo-ganjar', 'duet', 'maut', 'muhaimin', 'enggak', 'punya', 'elektabilitas', 'capres2024', 'pemilu2024', 'dekade08', 'terusmajubersamaprabowo', 'mendingprabowo', 'pasti', 'prabowo', 'lebih', 'mending', 'prabowo', 'prabowo', 'gerindra']"
117,2023-03-26 17:19:21+00:00,AdeliaSpti,"Wacana duet Prabowo-Ganjar masih terus menggelinding hingga kini.capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Pastinya Prabowo
Lebih Mending Prabowo

@prabowo @gerindra",Jakarta,"['wacana', 'duet', 'prabowo-ganjar', 'terus', 'gelinding', 'hingga', 'kini', 'capres2024', 'pemilu2024', 'dekade08', 'terusmajubersamaprabowo', 'mendingprabowo', 'pasti', 'prabowo', 'lebih', 'mending', 'prabowo', 'prabowo', 'gerindra']"
118,2023-03-26 17:16:45+00:00,AgusAdaamm,"""Itu memang paling ideal itu nanti Prabowo-Ganjar,"" kata Noel.capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Pastinya Prabowo
Lebih Mending Prabowo

@prabowo @gerindra",Sukabumi,"['itu', 'memang', 'paling', 'ideal', 'prabowo-ganjar', 'kata', 'noel', 'capres2024', 'pemilu2024', 'dekade08', 'terusmajubersamaprabowo', 'mendingprabowo', 'pasti', 'prabowo', 'lebih', 'mending', 'prabowo', 'prabowo', 'gerindra']"
119,2023-03-26 17:16:41+00:00,SyamsudinRijal,"Noel yakin Prabowo akan berkomunikasi dengan PKB selaku mitra koalisi saat ini apabila wacana Prabowo-Ganjar ini terwujud.capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Pastinya Prabowo
Lebih Mending Prabowo

@prabowo @gerindra",depok,"['noel', 'yakin', 'prabowo', 'komunikasi', 'pkb', 'selaku', 'mitra', 'koalisi', 'apabila', 'wacana', 'prabowo-ganjar', 'wujud', 'capres2024', 'pemilu2024', 'dekade08', 'terusmajubersamaprabowo', 'mendingprabowo', 'pasti', 'prabowo', 'lebih', 'mending', 'prabowo', 'prabowo', 'gerindra']"
120,2023-03-26 17:16:05+00:00,AlkhalifiDzik14,"Noel mengatakan, Prabowo pasti memiliki etika jika pada akhirnya memilih Ganjar sebagai cawapres.capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Pastinya Prabowo
Lebih Mending Prabowo

@prabowo @gerindra",Jakarta,"['noel', 'kata', 'prabowo', 'milik', 'etika', 'akhir', 'pilih', 'ganjar', 'cawapres', 'capres2024', 'pemilu2024', 'dekade08', 'terusmajubersamaprabowo', 'mendingprabowo', 'pasti', 'prabowo', 'lebih', 'mending', 'prabowo', 'prabowo', 'gerindra']"
121,2023-03-26 17:15:55+00:00,DyraDzakirah,"Noel yakin duet Prabowo-Ganjar bisa memenangkan Pilpres 2024 dalam satu putaran.capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo

Pastinya Prabowo
Lebih Mending Prabowo

@prabowo @gerindra",Bandung,"['noel', 'yakin', 'duet', 'prabowo-ganjar', 'menang', 'pilpres', '2024', 'satu', 'putar', 'capres2024', 'pemilu2024', 'dekade08', 'terusmajubersamaprabowo', 'mendingprabowo', 'pasti', 'prabowo', 'lebih', 'mending', 'prabowo', 'prabowo', 'gerindra']"
122,2023-03-26 17:05:51+00:00,ganjarpermna,Sangat berkesan terima kasih😁,Gunung salak,"['sangat', 'kesan', 'terima', 'kasih']"
123,2023-03-26 16:41:12+00:00,alhassen3211,"Selalu ramah Pak  Ganjar, dengan bersama  Ganjar kita pasti bisa bangkit  Pemerintah Pak  Ganjar terbaik dan terdepan  https:/ #GanjarHebat",antapani Bandung,"['selalu', 'ramah', 'pak', 'ganjar', 'sama', 'ganjar', 'bangkit', 'perintah', 'pak', 'ganjar', 'baik', 'depan', 'https', 'ganjarhebat']"
124,2023-03-26 16:11:03+00:00,ismet1980,"Kemajuan bisa tercipta dengan kebersamaan, warga Sumatera Selatan dukung Pak  Ganjar  Sumatera Selatan Mendukung kebijakan pem #GanjarHebat",Cikutra Bandung,"['maju', 'cipta', 'sama', 'warga', 'sumatera', 'selatan', 'dukung', 'pak', 'ganjar', 'sumatera', 'selatan', 'dukung', 'bijak', 'pem', 'ganjarhebat']"
125,2023-03-26 15:44:20+00:00,tigorsiantar3,"No Ganjar, Sepak Bola Yes...",pematangsiantar,"['no', 'ganjar', 'sepak', 'bola', 'yes']"
126,2023-03-26 15:28:16+00:00,NephiLaxmus,"Erick Thohir berencana, Gub Bali yang menentukan.
Ganjar riding the wave.",Indonesia,"['erick', 'thohir', 'rencana', 'gub', 'bal', 'tentu', 'ganjar', 'riding', 'the', 'wave']"
127,2023-03-26 15:28:08+00:00,wahyurofiq,"Pak ganjar semoga gak jadi capres deh ya @ganjarpranowo @PDI_Perjuangan bikin suasana gak kondusif, 😒 venue bali dihapus aja pak @erickthohir @PSSI  cukup 5 aja lebih baik. Kita penggemar sepak bola dikecewakan dengan statment yg mencampur adukan sikap politik dengan hiburan.😌","Semarang, Jawa Tengah","['pak', 'ganjar', 'moga', 'gak', 'jadi', 'capres', 'deh', 'ganjarpranowo', 'pdi', 'juang', 'bikin', 'suasana', 'gak', 'kondusif', 'venue', 'bal', 'hapus', 'aja', 'pak', 'erickthohir', 'pssi', 'cukup', '5', 'aja', 'lebih', 'baik', 'kita', 'gemar', 'sepak', 'bola', 'kecewa', 'statment', 'yg', 'campur', 'adu', 'sikap', 'politik', 'hibur']"
128,2023-03-26 15:11:37+00:00,AlexMatutes,kita yakin dengan pemerintah. indonesia maju  bahu membahu membangun indoneseia. era  Ganjar pembangunan sangat masif  https:/ #GanjarHebat,Buahbatu Bandung,"['yakin', 'perintah', 'indonesia', 'maju', 'bahu', 'bahu', 'bangun', 'indoneseia', 'era', 'ganjar', 'bangun', 'sangat', 'masif', 'https', 'ganjarhebat']"
129,2023-03-26 15:11:26+00:00,alhassen3211,Kami masyarakat Kalimantan Tengah menyukai sosok pemimpin yang bekerja dengan nyata seperti Presiden  Ganjar  Bersama Presiden #GanjarHebat,antapani Bandung,"['kami', 'masyarakat', 'kalimantan', 'tengah', 'suka', 'sosok', 'pimpin', 'kerja', 'nyata', 'presiden', 'ganjar', 'sama', 'presiden', 'ganjarhebat']"
130,2023-03-26 15:10:54+00:00,tobiashonzalezl,banyak kemajuan di era  Ganjar tetap semangat pak  pembangunan infrastruktur sangat terasa di era  Ganjar keren emang  ht #GanjarPresidenku,arcamanik Bandung,"['banyak', 'maju', 'era', 'ganjar', 'tetap', 'semangat', 'pak', 'bangun', 'infrastruktur', 'sangat', 'asa', 'era', 'ganjar', 'keren', 'emang', 'ht', 'ganjarpresidenku']"
131,2023-03-26 15:03:28+00:00,MazNoer16,"Halo ganjar, nyangkem",Lampung,"['halo', 'ganjar', 'nyangkem']"
132,2023-03-26 14:41:58+00:00,IAmNotAnthony,"Sementara unfollow Pakgub Ganjar dulu, pemikirannya lagi ga masuk.","Surakarta, Jawa Tengah","['sementara', 'unfollow', 'pakgub', 'ganjar', 'dulu', 'pikir', 'ga', 'masuk']"
133,2023-03-26 14:41:16+00:00,alexxdavi,Hayuukkk berikan dukungan bersama untuk kebijakan ini  Masyarakat Yogyakarta sangat bangga dengan Pak  Ganjar  https://twitter #GanjarHebat,Antapani Bandung,"['hayuukkk', 'ikan', 'dukung', 'sama', 'bijak', 'masyarakat', 'yogyakarta', 'sangat', 'bangga', 'pak', 'ganjar', 'https', 'twitter', 'ganjarhebat']"
134,2023-03-26 14:41:13+00:00,alhassen3211,banyak kemajuan di era  Ganjar tetap semangat pak  pembangunan infrastruktur sangat terasa di era  Ganjar keren emang  https:/ #GanjarHebat,antapani Bandung,"['banyak', 'maju', 'era', 'ganjar', 'tetap', 'semangat', 'pak', 'bangun', 'infrastruktur', 'sangat', 'asa', 'era', 'ganjar', 'keren', 'emang', 'https', 'ganjarhebat']"
135,2023-03-26 14:41:03+00:00,ismet1980,Kinerja pak  Ganjar nyata dan berhasil membangun Indonesia  Masyarakat Sulawesi Selatan menyukai Presiden  Ganjar  https://twi #GanjarHebat,Cikutra Bandung,"['kerja', 'pak', 'ganjar', 'nyata', 'hasil', 'bangun', 'indonesia', 'masyarakat', 'sulawesi', 'selatan', 'suka', 'presiden', 'ganjar', 'https', 'twi', 'ganjarhebat']"
136,2023-03-26 14:38:11+00:00,__SISP,"Coba kalau Anies yg nolak tim Israel pasti udah di rujak sama BuzzerRp sama cebong dongok
Ini yg nolak Ganjar sama Gub Bali  kader PDIP . Pada mingkem semua BuzzerRp kalau cebong dongok malah membela ini katanya karna ajaran Soekarnois 😅😅","Tanjung Priok, Indonesia","['coba', 'kalau', 'anies', 'yg', 'nolak', 'tim', 'israel', 'udah', 'rujak', 'sama', 'buzzerrp', 'sama', 'cebong', 'dongok', 'ini', 'yg', 'nolak', 'ganjar', 'sama', 'gub', 'bal', 'kader', 'pdip', 'pada', 'mingkem', 'semua', 'buzzerrp', 'kalau', 'cebong', 'dongok', 'malah', 'bela', 'kata', 'karna', 'ajar', 'soekarnois']"
137,2023-03-26 14:37:08+00:00,OpRafael,Selamat tinggal PDIP dan Ganjar. Kalian ternyata bukan pilihan kami.,Bandung,"['selamat', 'tinggal', 'pdip', 'ganjar', 'kalian', 'nyata', 'bukan', 'pilih', 'kami']"
138,2023-03-26 14:11:22+00:00,alhassen3211,Sumatera Selatan mendukung Kesejahteraan bisa terwujud asalkan kita bersama Pak  Ganjar  Kita warga Sumatera Selatan bisa sali #GanjarHebat,antapani Bandung,"['sumatera', 'selatan', 'dukung', 'sejahtera', 'wujud', 'asal', 'sama', 'pak', 'ganjar', 'kita', 'warga', 'sumatera', 'selatan', 'sali', 'ganjarhebat']"
139,2023-03-26 14:05:30+00:00,ilham_muhalip,"Tidak semua orang akan ikut senang saat kamu bahagia, dan tidak semua orang ikut berduka saat kamu bersedih
Kadang justru kegagalanmu adalah apa yang dia incar, dan kebahagiaanmu adalah apa yang dia takuti.",Indonesia,"['tidak', 'semua', 'orang', 'ikut', 'senang', 'kamu', 'bahagia', 'semua', 'orang', 'ikut', 'duka', 'kamu', 'sedih', 'kadang', 'justru', 'gagal', 'apa', 'incar', 'bahagia', 'apa', 'takut']"
140,2023-03-26 13:41:02+00:00,ismet1980,pembangunan berkembang pesat berkat bapak  Kebijakan Presiden  Ganjar Terbukti Mampu meningkatkan Kualitas SDM Tanah Air  http #GanjarHebat,Cikutra Bandung,"['bangun', 'kembang', 'pesat', 'berkat', 'bapak', 'bijak', 'presiden', 'ganjar', 'bukti', 'mampu', 'tingkat', 'kualitas', 'sdm', 'tanah', 'air', 'http', 'ganjarhebat']"
141,2023-03-26 13:17:22+00:00,SnapoRechhED,"Lagi-lagi saya dibuat geleng-geleng kepala dengan sikap Ganjar Pranowo. Tiba-tiba, dia menolak Timnas Israel U-20 bermain di Indonesia.",Republika ng Pilipinas,"['lagi', 'buat', 'geleng', 'kepala', 'sikap', 'ganjar', 'pranowo', 'tiba', 'tolak', 'timnas', 'israel', 'u-20', 'main', 'indonesia']"
142,2023-03-26 13:12:21+00:00,arynugroho7461,"Kepentingan politik mana yg diakomodir dgn penolakan tim Israel &amp; akibatkan gagalnya drawing Piala Dunia U-20 di Indonesia? Anehnya, itu disuarakan oleh PDIP, Koster &amp; Ganjar, yg jadi mirip PKS. Sungguh tdk pikir panjang dampaknya bg status internasional olahraga Indonesia.",Indonesia,"['penting', 'politik', 'mana', 'yg', 'diakomodir', 'dgn', 'tolak', 'tim', 'israel', 'amp', 'akibat', 'gagal', 'drawing', 'piala', 'dunia', 'u-20', 'indonesia', 'aneh', 'suara', 'pdip', 'koster', 'amp', 'ganjar', 'yg', 'jadi', 'mirip', 'pks', 'sungguh', 'tdk', 'pikir', 'panjang', 'dampak', 'bg', 'status', 'internasional', 'olahraga', 'indonesia']"
143,2023-03-26 13:03:07+00:00,SorayaRahman58,"Kekuatan Besarnya ada di bersatunya @prabowo  @ganjarpranowo atau Sebaliknya 
andai ke 2 nya tidaklah bisa dipersatukan hargai &amp; hormatilah yg pilih Ganjar begitupun yg pilih Prabowo. Jgn sampai para pendukungnya bertikai dikhawatirkan ada penyusup jgn sampai Kadrun yg Beruntung","Kembangan, Indonesia","['kuat', 'besar', 'satu', 'prabowo', 'ganjarpranowo', 'balik', 'andai', '2', 'nya', 'tidak', 'satu', 'harga', 'amp', 'hormat', 'yg', 'pilih', 'ganjar', 'begitu', 'yg', 'pilih', 'prabowo', 'jgn', 'dukung', 'tika', 'khawatir', 'susup', 'jgn', 'kadrun', 'yg', 'untung']"
144,2023-03-26 12:41:15+00:00,alexxdavi,Sumatera Utara mendukung kebijakan pemerintah   Ganjar berhasil dengan program pemulihan ekonomi nasional termasuk Sumatera Se #GanjarHebat,Antapani Bandung,"['sumatera', 'utara', 'dukung', 'bijak', 'perintah', 'ganjar', 'hasil', 'program', 'pulih', 'ekonomi', 'nasional', 'masuk', 'sumatera', 'se', 'ganjarhebat']"
145,2023-03-26 12:41:12+00:00,alhassen3211,"Kemajuan bisa tercipta dengan kebersamaan, warga Sumatera Selatan dukung Pak  Ganjar  Sumatera Selatan Mendukung kebijakan pem #GanjarHebat",antapani Bandung,"['maju', 'cipta', 'sama', 'warga', 'sumatera', 'selatan', 'dukung', 'pak', 'ganjar', 'sumatera', 'selatan', 'dukung', 'bijak', 'pem', 'ganjarhebat']"
146,2023-03-26 12:39:05+00:00,95Chepi,"perkara sepak bola
FIFA tetep gak peduli. 
Gubernur bali udah bulat atas penolakanya.
Ganjar pranowo sudah mempertimbangkan pernyataanya. 
Dan indonesia masih punya beberpa  tempat untuk melaksanakan gelar piala dunia u20 bukan cuma di bali. 
TUNGGU AJA AKHIRNYA GAK USAH RIBUT","Kalimantan Selatan, Indonesia","['perkara', 'sepak', 'bola', 'fifa', 'tetep', 'gak', 'peduli', 'gubernur', 'bal', 'udah', 'bulat', 'atas', 'penolakanya', 'ganjar', 'pranowo', 'timbang', 'pernyataanya', 'dan', 'indonesia', 'punya', 'beberpa', 'tempat', 'laksana', 'gelar', 'piala', 'dunia', 'u20', 'bukan', 'cuma', 'bal', 'tunggu', 'aja', 'akhir', 'gak', 'usah', 'ribut']"
147,2023-03-26 12:11:03+00:00,ismet1980,Sumatera Selatan mendukung Kesejahteraan bisa terwujud asalkan kita bersama Pak  Ganjar  Kita warga Sumatera Selatan bisa sali #GanjarHebat,Cikutra Bandung,"['sumatera', 'selatan', 'dukung', 'sejahtera', 'wujud', 'asal', 'sama', 'pak', 'ganjar', 'kita', 'warga', 'sumatera', 'selatan', 'sali', 'ganjarhebat']"
148,2023-03-26 11:55:43+00:00,harianacehcoid,//www.harianaceh.co.id/2023/03/26/survei-indikator-politik-ganjar-sentuh-elektabilitas-tertinggi/,Banda Aceh,"['www', 'harianaceh', 'co', 'id', '2023', '03', '26', 'survei-indikator-politik-ganjar-sentuh-elektabilitas-tertinggi']"
149,2023-03-26 11:41:03+00:00,ismet1980,"Sumatera Selatan mendukung Pak  Ganjar, karenanya Ekonomi Indonesia Tumbuh diatas 5 Persen  Presiden  Ganjar dikagumi masyarak #GanjarHebat",Cikutra Bandung,"['sumatera', 'selatan', 'dukung', 'pak', 'ganjar', 'karena', 'ekonomi', 'indonesia', 'tumbuh', 'atas', '5', 'persen', 'presiden', 'ganjar', 'kagum', 'masyarak', 'ganjarhebat']"
150,2023-03-26 10:42:50+00:00,KingGaseng,Selak rasabar ntn #MM93 menang.,Yogyakarta,"['selak', 'rasabar', 'ntn', 'mm93', 'menang']"
151,2023-03-26 10:11:16+00:00,alhassen3211,Masyarakat Kalimantan Tengah bangga dengan Presiden  Ganjar  Rakyat Indonesia semakin terbantu dengan kebijakan Presiden  Ganj #GanjarHebat,antapani Bandung,"['masyarakat', 'kalimantan', 'tengah', 'bangga', 'presiden', 'ganjar', 'rakyat', 'indonesia', 'makin', 'bantu', 'bijak', 'presiden', 'ganj', 'ganjarhebat']"
152,2023-03-26 09:44:10+00:00,wenrohaloho,"Saya yakin kalau Pak Ganjar dan I Wayan Koster menolak Israel di Pildun U-20 ini murni memang karena menolak penjajahan dan karena dukungan Bung Karno dari dulu atas kemerdekaan Palestina.

Apakah penolakan dari kelompok lain murni karena itu juga? Atau cuman berkedok itu? 😀🤦","DKI Jakarta, Indonesia","['saya', 'yakin', 'kalau', 'pak', 'ganjar', 'i', 'wayan', 'koster', 'tolak', 'israel', 'pildun', 'u-20', 'murni', 'memang', 'tolak', 'jajah', 'dukung', 'bung', 'karno', 'dulu', 'atas', 'merdeka', 'palestina', 'apakah', 'tolak', 'kelompok', 'murni', 'juga', 'atau', 'cuman', 'kedok', 'itu']"
153,2023-03-26 09:38:23+00:00,PangeranBiru212,"Awal2nya melarang buka puasa, lama2 di larang berpuasa, lama2nya lagi di larang sholat. Klo rezim seperti ini terus berlanjut. Dan bodohnya umat Islam klo masih kasih suaranya untuk PDIP dan Ganjar si penerus Jokowi.","DKI Jakarta, Indonesia","['awal2nya', 'larang', 'buka', 'puasa', 'lama2', 'larang', 'puasa', 'lama2nya', 'larang', 'sholat', 'klo', 'rezim', 'terus', 'lanjut', 'dan', 'bodoh', 'umat', 'islam', 'klo', 'kasih', 'suara', 'pdip', 'ganjar', 'si', 'terus', 'jokowi']"
154,2023-03-26 09:11:26+00:00,patrickcaverna,luar biasa keberhasilan  Ganjar pulihkan ekonomi indonesia  kebijakan presiden berhasil melewati masa masa sulit indonesia  ht #GanjarHebat,Dago Bandung,"['luar', 'biasa', 'hasil', 'ganjar', 'pulih', 'ekonomi', 'indonesia', 'bijak', 'presiden', 'hasil', 'lewat', 'masa', 'masa', 'sulit', 'indonesia', 'ht', 'ganjarhebat']"
155,2023-03-26 09:00:35+00:00,BkluGanjar,Woi PLN orang puasa jngan kau matilam lampu gimana ibu2 mau masak karena lampu sering mati di bengkulu utara jalur TES kabupatan lebong..@jokowi @KementerianESDM @YLKI_ID @pln_123,"Palembang,Bengkulu","['woi', 'pln', 'orang', 'puasa', 'jngan', 'kau', 'matilam', 'lampu', 'gimana', 'ibu2', 'mau', 'masak', 'lampu', 'sering', 'mati', 'bengkulu', 'utara', 'jalur', 'tes', 'kabupatan', 'lebong', 'jokowi', 'kementerianesdm', 'ylki', 'id', 'pln', '123']"
156,2023-03-26 08:50:01+00:00,KingGaseng,"Nek koe oleh nesu nesu , nek aku raoleh.",Yogyakarta,"['nek', 'koe', 'nesu', 'nesu', 'nek', 'aku', 'raoleh']"
157,2023-03-26 08:42:52+00:00,GheaJhanaLie8,"Kalian harus bisa mencegah upaya koalisi Prabowo dan Ganjar, karena kalau tidak akan membuat kita kalah telak, bahkan sejak putaran pertama. Kelabui dan desak PDIP agar memunculkan calon terlemah. #Pilpres2024 Jarnas Anies Baswedan Kadrun Khilafah PKS Demokrat Nasdem Khilafah","Kota Batam, Kepulauan Riau","['kalian', 'cegah', 'upaya', 'koalisi', 'prabowo', 'ganjar', 'kalau', 'buat', 'kalah', 'telak', 'bahkan', 'sejak', 'putar', 'pertama', 'kelabu', 'desak', 'pdip', 'muncul', 'calon', 'lemah', 'pilpres2024', 'jarnas', 'anies', 'baswedan', 'kadrun', 'khilafah', 'pks', 'demokrat', 'nasdem', 'khilafah']"
158,2023-03-26 08:41:18+00:00,alexxdavi,Kami sangat mendukung pemerintahan Pak  Ganjar  Masyarakat sangat mengapresiasi keberhasilan presiden  Ganjar  https://twitter #GanjarHebat,Antapani Bandung,"['kami', 'sangat', 'dukung', 'perintah', 'pak', 'ganjar', 'masyarakat', 'sangat', 'apresiasi', 'hasil', 'presiden', 'ganjar', 'https', 'twitter', 'ganjarhebat']"
159,2023-03-26 08:11:24+00:00,alexxdavi,Daftar Keberhasilan Pak  Ganjar Dalam Bidang Infrastruktur!! termasuk Sumatera Selatan  Keberhasilan Pak  Ganjar Dalam Pemulih #GanjarHebat,Antapani Bandung,"['daftar', 'hasil', 'pak', 'ganjar', 'dalam', 'bidang', 'infrastruktur', 'masuk', 'sumatera', 'selatan', 'hasil', 'pak', 'ganjar', 'dalam', 'pulih', 'ganjarhebat']"
160,2023-03-26 07:53:54+00:00,beritaindo,Santri Dukung Ganjar Bagikan Takjil untuk Buruh Bangunan di Klaten {EntryUrl}},Indonesia,"['santri', 'dukung', 'ganjar', 'bagi', 'takjil', 'buruh', 'bangun', 'klaten', 'entryurl']"
161,2023-03-26 07:33:18+00:00,sondangsway,Ganjar tersandung Isu Israel #U20 . Salah strategi bikin jeblok @ganjarpranowo,"Jakarta, Indonesia","['ganjar', 'sandung', 'isu', 'israel', 'u20', 'salah', 'strategi', 'bikin', 'jeblok', 'ganjarpranowo']"
162,2023-03-26 07:11:05+00:00,ismet1980,Komunitas Milenial Sulawesi Selatan menyukai kinerja  Ganjar   Ganjar Membangun Negeri dan disambut baik dengan warga Sulawesi #GanjarHebat,Cikutra Bandung,"['komunitas', 'milenial', 'sulawesi', 'selatan', 'suka', 'kerja', 'ganjar', 'ganjar', 'bangun', 'negeri', 'sambut', 'baik', 'warga', 'sulawesi', 'ganjarhebat']"
163,2023-03-26 06:41:38+00:00,auliamed,"Pantesan lah.. baru ngerti..
knp Ibu Ketum PDIP Megawati tidak suka pada sosok Ganjar utk jadi Capres dari PDIP.
ternyata Ibu Megawati sdh tau klu Ganjar suka Korupsi dan menimbun Kekayaan.

klu di runut ke blkg,Ganjar mmg terlibat dlm Korupsi E-KTP 7,8 M
Bank Jateng rugi 500 M","Medan Kota, Indonesia","['pantesan', 'lah', 'baru', 'ngerti', 'knp', 'ibu', 'tum', 'pdip', 'megawati', 'suka', 'sosok', 'ganjar', 'utk', 'jadi', 'capres', 'pdip', 'nyata', 'ibu', 'megawati', 'sdh', 'tau', 'klu', 'ganjar', 'suka', 'korupsi', 'timbun', 'kaya', 'klu', 'runut', 'blkg', 'ganjar', 'mmg', 'libat', 'dlm', 'korupsi', 'e-ktp', '7', '8', 'm', 'bank', 'jateng', 'rugi', '500', 'm']"
164,2023-03-26 05:31:49+00:00,afifahafra79,"Kali ini kangan bawa-bawa politiklah, dalam isu Palestina. PDIP dan Pak Ganjar Pranowo anti Israel, memang itu amanah konstitusi. Dalam menyikapi Palestina, bangsa Indonesia harusnya 1 suara. Justru heran, ada tokoh Islam bersikap permisif terhadap Israel. #TolakTimnasIsrael",Surakarta,"['kali', 'kang', 'bawa', 'politik', 'isu', 'palestina', 'pdip', 'pak', 'ganjar', 'pranowo', 'anti', 'israel', 'memang', 'amanah', 'konstitusi', 'dalam', 'sikap', 'palestina', 'bangsa', 'indonesia', 'harus', '1', 'suara', 'justru', 'heran', 'tokoh', 'islam', 'sikap', 'permisif', 'israel', 'tolaktimnasisrael']"
165,2023-03-26 05:11:30+00:00,alhassen3211,"Pemerintahan  Ganjar bagus sekali, terdepan dalam mensejahterakan masyarakat  Bangga dengan keberhasilan pemerintah  https://t #GanjarHebat",antapani Bandung,"['perintah', 'ganjar', 'bagus', 'sekali', 'depan', 'sejahtera', 'masyarakat', 'bangga', 'hasil', 'perintah', 'https', 't', 'ganjarhebat']"
166,2023-03-26 05:11:02+00:00,650Juarez1,Ganjar Presiden terbaik yang selalu mementingkan memprioritaskan kemajuan rakyat indonesia  Kami Sangat Mendukung Segala Kebi #GanjarHebat,Hegarmanah Bandung,"['ganjar', 'presiden', 'baik', 'selalu', 'penting', 'prioritas', 'maju', 'rakyat', 'indonesia', 'kami', 'sangat', 'dukung', 'segala', 'kebi', 'ganjarhebat']"
167,2023-03-26 04:11:17+00:00,patrickcaverna,bahu membahu membangun indoneseia termasuk Sumatera Selatan era  Ganjar pembangunan sangat masif  Keren pak presiden lanjutkan #GanjarHebat,Dago Bandung,"['bahu', 'bahu', 'bangun', 'indoneseia', 'masuk', 'sumatera', 'selatan', 'era', 'ganjar', 'bangun', 'sangat', 'masif', 'keren', 'pak', 'presiden', 'lanjut', 'ganjarhebat']"
168,2023-03-26 04:11:04+00:00,ismet1980,Sumatera Utara mendukung kebijakan pemerintah   Ganjar berhasil dengan program pemulihan ekonomi nasional termasuk Sumatera Se #GanjarHebat,Cikutra Bandung,"['sumatera', 'utara', 'dukung', 'bijak', 'perintah', 'ganjar', 'hasil', 'program', 'pulih', 'ekonomi', 'nasional', 'masuk', 'sumatera', 'se', 'ganjarhebat']"
169,2023-03-26 03:41:11+00:00,patrickcaverna,"Pemerintahan  Ganjar bagus sekali, terdepan dalam mensejahterakan masyarakat  Bangga dengan keberhasilan pemerintah  https://t #GanjarHebat",Dago Bandung,"['perintah', 'ganjar', 'bagus', 'sekali', 'depan', 'sejahtera', 'masyarakat', 'bangga', 'hasil', 'perintah', 'https', 't', 'ganjarhebat']"
